user_id,Books,Business,Education,Entertainment,Finance,Games,Health&Fitness ,Lifestyle ,Music,Navigation,News,Photo&Video,References ,Shopping,Social_Networking,Travel,Utilities,Weather,infant&mom,sports,cluster
813,433,0,0,444,323,453,0,432,554,343,444,454,452,444,444,555,342,443,0,434,4
871,0,0,0,224,222,433,0,544,111,422,511,0,0,211,422,111,422,0,0,0,13
204,412,0,0,554,555,443,0,444,433,444,555,0,0,433,444,334,444,111,0,0,2
662,445,0,0,354,335,455,455,435,445,455,444,223,211,555,455,555,445,223,0,0,20
958,111,0,0,534,533,543,0,444,434,444,444,0,421,444,444,554,443,555,0,322,4
630,453,0,0,454,334,444,223,454,455,355,445,222,344,543,454,334,555,344,331,555,23
129,222,0,0,443,0,332,0,443,433,443,553,444,0,0,433,543,333,0,0,434,6
379,223,0,0,542,111,542,0,553,333,455,455,222,335,333,333,333,444,112,0,0,24
931,322,0,0,234,442,545,0,345,332,454,334,212,442,345,445,323,434,455,0,554,9
469,344,0,0,112,455,555,0,345,344,455,455,0,324,333,455,344,555,322,0,0,24
470,111,0,0,433,521,333,0,434,443,455,434,111,555,324,455,554,455,444,0,111,9
132,0,0,0,111,112,555,0,343,111,533,544,0,0,321,322,221,112,0,0,0,13
248,555,0,0,523,111,445,0,445,343,445,455,0,0,223,445,223,555,0,0,0,2
363,0,0,0,111,0,455,0,322,543,445,543,0,0,0,445,443,455,0,0,0,13
773,343,0,0,343,322,454,0,443,444,422,543,432,442,543,443,433,432,0,0,0,1
770,222,0,0,334,343,444,0,534,455,433,433,432,443,333,433,432,433,0,0,332,1
948,555,0,0,433,212,444,0,455,444,444,344,0,422,232,444,434,334,212,0,111,24
369,0,0,0,355,121,553,0,344,221,334,343,0,121,223,443,222,444,0,0,0,15
71,122,0,0,555,333,333,0,223,343,333,445,222,344,443,444,334,224,333,0,111,5
3,111,0,455,222,554,443,111,555,445,444,333,111,122,444,444,232,444,445,0,233,7
121,111,0,0,0,332,543,0,432,233,444,543,0,0,111,333,111,434,0,0,342,13
981,345,0,0,555,435,445,0,433,455,345,444,0,222,455,455,444,445,454,0,334,4
391,111,0,0,112,555,123,0,334,232,444,123,0,0,223,333,111,444,0,0,555,21
253,122,0,0,212,111,223,0,233,233,123,554,111,111,334,444,322,444,234,0,111,3
156,422,0,0,554,0,111,0,211,222,432,211,0,0,0,332,0,432,334,0,0,11
735,554,0,0,343,111,444,0,333,322,333,444,332,422,454,444,545,343,0,0,323,6
864,222,0,0,323,343,334,0,334,445,444,434,221,333,222,444,223,444,541,0,555,9
29,323,0,0,443,555,455,0,555,222,444,444,0,0,555,444,455,444,0,0,444,15
659,211,0,0,342,554,444,0,443,434,444,345,0,543,444,334,444,434,343,0,111,9
472,0,0,0,111,334,322,0,434,211,442,553,0,0,123,332,222,442,0,0,555,21
686,111,0,532,333,222,334,0,433,433,422,433,111,233,344,433,444,322,544,0,111,16
694,323,0,0,323,324,443,0,344,555,333,444,0,322,322,354,223,555,0,0,411,24
729,334,0,0,545,555,335,0,445,455,445,455,335,455,545,345,445,345,234,0,223,9
969,422,423,0,555,544,434,0,444,444,334,334,0,344,434,444,344,444,0,544,333,8
351,555,0,0,343,423,333,0,444,222,455,433,0,112,0,344,222,455,0,0,0,2
956,323,0,0,535,332,433,0,534,433,322,322,121,133,212,323,545,423,111,0,411,6
221,0,0,0,233,221,324,0,323,545,433,334,0,321,422,434,223,444,454,0,0,5
859,233,0,0,344,0,332,0,111,542,453,554,0,0,455,332,122,332,0,0,122,3
257,0,0,0,555,111,543,0,444,431,444,443,0,0,111,333,442,454,0,0,0,15
895,0,0,0,455,0,223,0,234,111,334,221,0,0,455,444,111,234,0,0,554,22
797,111,0,455,223,344,434,0,444,455,334,334,222,444,433,444,333,423,0,0,322,16
728,223,0,131,433,334,344,344,444,443,444,332,343,543,334,433,444,333,0,0,0,20
53,344,0,0,443,232,344,0,334,544,334,544,212,443,555,333,334,444,545,0,233,9
991,333,0,0,345,444,334,0,445,455,234,444,334,454,333,445,323,334,334,0,222,9
748,433,0,0,211,423,342,0,322,542,432,312,553,453,333,443,453,331,0,0,343,6
994,323,0,331,233,444,445,0,334,343,244,554,0,0,334,444,455,234,353,0,223,16
322,555,0,0,543,0,212,0,232,111,542,332,0,0,323,322,111,442,0,0,211,3
105,554,0,0,443,111,111,0,111,223,342,322,0,0,111,443,322,442,0,0,123,3
2,232,0,0,232,0,223,0,112,444,112,122,0,0,0,443,343,332,0,0,531,22
362,344,0,0,222,221,554,0,554,232,344,343,0,344,555,344,112,454,0,0,0,24
486,0,0,0,111,521,212,0,422,432,443,322,0,0,111,444,0,313,0,0,0,3
304,345,0,0,422,212,323,0,334,223,445,545,0,0,232,334,232,445,321,0,0,2
935,223,0,0,555,112,434,0,544,122,323,323,0,312,444,444,444,423,223,0,122,24
789,323,0,0,234,445,444,0,555,433,344,212,322,555,322,444,444,444,0,0,332,6
899,0,0,0,453,0,221,0,111,111,342,543,543,324,553,442,111,342,0,0,0,3
944,334,0,0,434,111,334,0,223,333,333,333,231,442,233,444,443,233,0,0,0,6
605,111,0,0,445,212,422,0,453,434,443,233,0,222,111,433,533,443,0,0,355,15
10,555,0,0,233,534,443,0,433,545,434,123,0,0,232,434,455,434,0,0,0,2
135,343,0,0,555,323,333,0,432,454,444,554,0,0,0,333,543,333,0,0,455,2
463,0,0,0,111,0,534,0,443,322,422,322,0,0,443,322,532,432,0,0,0,15
152,0,0,0,554,433,212,0,112,111,432,344,0,111,0,333,445,433,0,0,0,11
131,0,0,0,211,0,333,0,343,233,443,555,0,0,0,322,111,111,0,0,0,3
519,111,0,0,455,555,344,0,444,111,444,455,0,0,111,444,355,354,0,555,0,23
983,422,0,0,455,454,445,0,434,555,345,445,323,223,234,455,344,234,544,0,333,9
175,0,0,0,552,0,111,0,111,111,431,0,0,0,111,321,112,431,0,0,232,11
256,454,0,0,543,232,433,0,343,544,333,444,0,112,543,333,434,433,0,0,555,24
236,222,0,0,332,534,333,0,343,543,444,233,0,544,543,333,434,444,0,0,555,6
412,111,0,0,531,221,422,0,532,322,422,322,0,0,0,322,554,312,323,0,0,15
524,445,0,0,324,312,334,0,422,211,434,554,0,211,311,333,0,434,0,0,0,2
446,0,0,0,111,222,223,0,222,332,544,432,0,0,222,332,323,433,0,0,0,13
250,0,0,0,435,111,444,0,321,434,434,444,0,424,434,334,222,434,0,222,0,24
35,0,0,0,224,545,335,0,545,544,445,222,0,555,0,334,331,445,555,0,555,21
970,111,0,0,334,544,455,0,455,545,444,212,0,212,343,333,322,323,331,0,222,21
96,0,0,0,455,223,443,0,442,332,444,554,111,0,0,333,332,233,0,0,243,15
496,0,0,0,355,455,444,0,555,455,355,355,0,112,545,345,234,455,112,0,0,15
5,322,0,0,221,111,332,0,111,444,221,332,0,0,332,443,443,442,0,0,341,21
998,212,0,0,122,443,455,0,344,334,334,455,111,224,444,445,555,345,544,0,223,5
453,0,0,0,111,0,312,0,311,221,434,433,0,0,0,323,0,434,332,0,0,13
846,233,0,0,533,432,222,0,111,544,434,544,112,343,322,334,311,334,223,0,112,2
305,533,0,0,323,223,544,0,434,333,323,434,111,111,544,333,334,444,555,0,141,5
98,0,0,0,223,111,321,0,432,442,332,544,0,0,0,333,534,312,555,0,111,5
441,554,0,0,344,111,334,0,455,433,455,455,0,533,335,345,111,445,345,455,0,23
15,0,0,223,554,555,222,0,222,332,444,443,344,343,443,333,444,443,311,0,122,9
810,423,0,0,332,333,333,0,332,445,323,323,333,233,233,443,433,342,0,0,444,6
719,111,0,0,212,421,222,0,334,111,442,443,0,0,0,333,0,444,111,0,0,3
664,0,0,0,444,555,334,0,423,221,333,334,0,0,111,434,323,333,223,0,0,21
513,0,0,0,111,0,445,0,454,444,222,453,0,0,223,333,554,443,0,0,0,15
147,0,0,0,424,321,444,0,443,312,434,553,0,424,112,322,222,433,0,0,0,24
6,434,0,0,233,433,334,0,322,332,222,442,0,111,442,443,442,222,111,0,423,21
641,544,0,0,433,0,454,0,333,454,454,233,0,222,555,333,212,454,111,0,0,24
677,111,0,0,343,0,444,0,454,212,323,434,0,0,0,333,555,434,455,0,221,15
949,111,0,0,445,232,555,0,323,333,223,233,0,123,455,434,444,223,331,0,322,5
586,0,0,0,221,0,112,0,333,111,322,332,0,0,0,432,0,422,0,0,0,3
747,355,0,0,122,444,454,0,333,554,343,233,455,554,112,344,454,343,222,0,433,6
456,345,0,0,122,313,534,0,534,334,345,355,234,235,111,335,344,345,342,0,111,5
72,354,0,0,221,0,333,0,332,333,432,443,111,531,453,332,333,333,555,0,0,5
787,333,0,0,223,221,343,0,343,312,322,433,323,322,454,432,333,422,0,0,0,6
577,322,0,455,324,233,333,0,354,444,333,343,0,112,211,443,434,333,0,0,342,16
24,454,0,0,554,554,454,0,343,343,443,334,0,343,344,343,455,343,344,0,122,9
573,0,0,0,555,445,233,0,233,344,455,335,455,345,333,355,555,455,0,445,0,23
727,322,0,0,122,333,432,0,542,333,322,322,0,111,332,432,332,221,222,0,231,21
401,0,0,0,221,211,432,0,233,434,443,433,0,542,555,322,221,432,0,0,112,24
92,322,0,0,454,555,344,0,454,433,433,444,0,0,0,333,455,333,233,0,0,2
987,332,0,0,432,331,434,0,333,0,322,213,0,222,444,443,222,322,111,0,323,21
67,444,0,0,334,444,324,0,222,443,223,222,0,522,0,444,0,323,0,0,0,24
957,545,0,0,433,122,445,0,444,233,223,434,0,111,233,433,443,323,0,0,342,24
724,322,0,0,443,433,433,0,233,444,443,223,443,444,222,343,442,322,0,0,321,6
996,341,0,242,333,243,333,0,323,344,222,323,112,343,434,443,233,222,555,0,224,5
658,0,0,0,334,444,433,0,443,111,333,111,0,111,0,443,111,332,554,0,0,14
685,0,0,0,221,0,444,0,444,111,323,434,0,0,0,333,555,433,455,0,111,15
937,211,0,0,432,433,433,0,333,444,222,323,223,444,544,433,333,212,322,0,322,5
902,0,0,0,334,0,422,0,212,424,322,111,0,441,543,322,533,433,0,0,334,6
977,112,0,0,333,533,423,0,433,533,322,323,221,111,333,333,223,322,444,0,311,21
924,111,0,0,345,0,122,0,111,0,343,454,0,0,455,443,0,323,0,0,0,3
168,123,0,0,431,0,543,0,321,322,321,322,322,0,221,321,121,432,0,0,0,3
972,231,0,0,333,443,333,0,323,222,333,332,0,543,333,433,444,322,433,0,554,21
367,545,0,0,445,222,455,0,454,555,344,445,0,0,111,345,112,445,111,0,0,2
424,0,0,0,342,333,443,0,232,554,332,432,121,333,242,333,111,432,353,0,0,5
971,223,0,0,233,555,323,0,333,334,223,344,0,223,444,433,333,233,0,0,222,21
753,434,0,0,213,455,453,0,212,555,343,223,555,555,111,343,555,342,0,0,0,6
430,555,0,0,112,0,335,0,345,222,335,445,0,0,222,345,223,235,0,0,545,17
58,423,0,212,443,223,233,0,212,323,322,223,323,323,445,433,433,222,0,0,234,6
628,345,0,0,444,344,344,0,344,344,354,544,232,233,454,344,344,444,123,0,222,24
301,0,0,0,432,0,554,0,443,222,334,454,0,223,432,343,223,454,0,0,0,15
177,0,0,322,522,231,232,0,232,332,432,432,0,0,111,332,211,432,212,0,312,16
867,223,0,0,455,455,222,0,321,222,443,344,0,234,334,344,211,333,0,455,434,23
580,554,0,0,454,221,333,0,222,444,443,443,111,333,332,333,221,443,353,0,243,2
661,444,0,0,432,335,334,0,444,334,333,334,0,0,431,444,343,333,433,111,455,21
83,0,0,0,111,111,543,0,221,242,221,322,0,0,0,321,433,432,0,0,0,19
825,333,0,0,424,121,442,0,312,444,443,212,454,352,223,344,443,233,0,0,334,6
795,222,0,0,232,232,333,0,322,443,233,554,332,231,232,342,454,222,0,0,0,6
130,332,0,0,121,321,222,0,232,333,443,433,0,0,111,333,111,221,0,0,412,21
801,445,0,0,211,222,334,0,224,322,212,212,333,333,335,433,333,223,0,0,111,6
791,444,0,0,334,343,334,0,223,445,223,333,443,444,344,443,443,322,434,0,0,5
945,231,0,0,222,211,333,235,433,332,323,323,0,211,435,433,223,323,0,0,121,24
669,111,0,0,544,0,444,0,344,421,333,443,0,0,355,333,545,333,444,0,0,15
405,345,0,0,445,0,111,0,111,434,334,433,445,0,0,434,233,122,0,0,453,6
688,344,0,444,132,0,333,0,442,442,321,322,0,0,443,332,322,432,0,0,433,16
989,121,0,0,233,333,343,0,454,242,333,433,0,433,543,343,454,333,0,0,211,24
600,222,0,0,112,211,233,0,234,344,334,223,0,0,223,444,233,224,111,0,223,21
967,422,0,0,333,343,333,0,454,443,332,112,323,111,443,453,312,332,111,0,333,6
267,342,0,0,453,335,344,0,453,234,344,455,0,334,454,354,453,455,0,0,442,24
529,111,0,0,223,0,555,0,345,232,345,223,345,111,221,344,332,445,0,0,0,19
606,243,0,0,454,232,332,0,111,434,452,453,0,0,222,342,121,352,0,0,111,3
621,0,0,0,344,555,455,0,455,112,355,355,0,112,345,354,334,355,222,0,0,21
307,333,0,0,233,443,232,0,222,543,432,242,0,531,333,332,112,332,224,0,0,5
955,0,0,0,334,222,333,0,334,121,224,234,0,0,343,434,223,233,242,0,0,14
882,0,0,0,111,0,442,0,223,221,311,111,0,0,111,432,0,332,0,0,0,19
803,334,0,0,242,445,555,0,223,332,334,345,334,445,322,334,444,334,0,0,344,6
124,0,0,0,323,111,212,0,322,334,433,434,0,0,0,323,323,233,0,0,445,22
188,443,0,0,552,0,112,0,122,221,432,121,0,0,223,321,221,431,0,0,0,17
70,0,0,123,533,223,343,0,323,322,333,233,0,211,343,333,455,322,0,0,111,15
632,455,0,0,334,223,343,0,343,443,333,433,0,0,111,334,222,444,0,0,0,2
808,232,0,0,121,111,333,0,111,331,232,111,332,111,111,443,332,344,0,0,444,6
965,0,0,0,434,333,323,0,423,344,312,323,0,344,423,433,123,212,0,0,311,21
205,343,0,211,354,222,355,0,333,222,455,344,0,432,222,344,455,344,0,0,111,24
414,111,0,0,121,111,111,0,111,111,111,111,0,233,0,421,0,111,0,0,0,10
317,0,0,0,223,0,443,0,553,112,322,222,111,231,222,322,221,312,0,0,0,19
4,0,0,0,434,412,312,0,422,444,212,233,423,0,223,333,221,333,332,0,0,5
56,122,0,0,442,222,433,0,442,333,332,333,333,0,333,333,232,222,444,0,0,5
431,0,0,0,552,0,455,0,455,443,344,355,0,0,455,344,455,455,0,0,212,15
589,355,0,0,223,111,332,0,443,232,334,334,223,122,542,334,221,334,223,0,111,5
310,111,0,0,232,444,222,0,222,234,434,233,0,231,312,333,233,334,412,0,344,21
359,352,0,0,555,0,344,0,222,555,122,122,111,0,122,344,111,143,0,0,123,17
491,0,0,0,111,212,544,0,334,111,233,222,0,0,112,334,222,344,0,0,0,19
394,0,0,0,111,0,222,0,123,121,422,211,0,344,0,322,222,421,0,0,0,19
198,554,0,0,443,344,332,0,212,121,443,343,0,112,112,222,333,453,0,0,0,2
17,0,0,0,232,0,333,0,112,544,111,223,0,212,444,433,343,332,0,0,223,19
617,545,0,0,111,0,222,0,333,222,434,424,0,0,0,324,111,434,323,0,0,3
721,323,112,0,344,334,333,0,233,455,444,244,0,344,244,344,343,243,443,0,223,5
54,111,0,433,222,542,212,0,422,444,312,422,0,111,212,322,111,323,0,0,111,16
471,335,0,0,545,344,423,0,534,423,334,344,111,223,434,334,333,244,112,223,445,6
59,0,0,111,334,232,444,0,323,434,223,223,0,0,332,434,443,323,0,0,0,15
102,234,0,0,0,233,222,0,332,112,442,554,0,0,0,321,222,321,342,0,0,13
399,0,0,0,222,111,455,0,224,334,434,223,0,0,111,234,232,444,0,0,0,19
38,0,0,0,555,243,334,0,443,455,354,334,111,0,111,334,312,354,455,0,554,21
33,221,0,0,111,0,433,0,211,344,333,344,0,0,531,333,443,333,0,0,0,19
611,0,0,0,445,111,454,0,445,224,224,455,0,0,324,345,111,455,0,0,0,15
436,223,0,0,212,212,223,0,344,232,433,343,0,232,223,323,444,423,434,0,223,5
432,112,0,0,0,0,233,0,243,222,332,441,0,0,0,322,345,332,0,0,0,19
689,343,0,0,222,111,333,0,455,355,234,233,0,0,455,434,323,234,0,0,112,17
614,0,0,0,333,345,111,0,0,234,233,111,0,0,0,442,0,232,0,0,0,10
1,0,0,0,221,0,222,0,221,443,122,111,0,111,211,432,121,222,0,0,0,19
143,0,0,0,0,0,432,0,331,111,431,443,0,0,0,221,0,211,552,0,0,14
651,0,0,0,413,0,344,0,223,111,113,234,345,0,111,433,0,334,0,0,0,11
968,211,0,0,334,312,344,0,354,212,243,332,223,311,111,433,223,222,223,0,0,5
167,331,0,0,542,0,213,0,335,111,322,212,0,0,223,323,0,423,0,0,0,3
827,212,0,0,111,323,411,0,422,322,311,111,223,112,111,322,222,311,0,0,0,19
123,122,0,0,332,0,221,0,231,111,332,443,0,0,331,321,222,221,0,0,0,3
218,111,0,0,333,0,111,0,344,111,455,335,0,0,555,355,455,455,0,0,0,3
535,121,0,0,344,233,333,0,232,221,433,333,0,0,0,333,222,333,223,0,445,21
271,0,0,0,111,0,444,0,334,121,324,334,0,111,233,333,342,443,0,0,0,19
652,541,0,0,122,231,324,0,532,443,223,423,0,243,544,322,335,223,233,0,223,5
94,223,0,0,443,0,222,0,322,111,222,543,0,0,111,321,543,222,0,0,0,11
191,0,0,0,531,0,111,0,111,111,421,111,0,0,221,211,111,421,121,0,0,11
962,0,0,0,222,111,322,0,211,212,211,333,222,0,332,322,444,211,211,0,0,19
219,455,0,0,431,0,355,0,345,431,444,334,0,0,345,334,0,344,0,0,0,3
553,111,0,0,334,0,443,0,554,432,223,334,0,0,0,333,111,323,0,0,0,19
133,545,0,0,111,0,112,0,222,343,333,433,0,0,111,322,232,323,0,0,0,3
108,0,0,0,421,0,211,0,422,211,321,432,0,0,0,211,532,311,422,0,0,14
385,0,0,0,0,555,323,0,333,555,345,112,0,0,0,224,211,345,0,0,555,21
422,555,0,0,0,223,222,0,222,111,444,332,0,112,111,232,112,342,0,0,0,17
419,0,0,0,445,0,234,0,233,445,445,455,0,223,224,335,0,235,0,0,0,3
893,454,0,0,455,111,234,0,344,212,445,223,0,111,455,344,555,334,334,0,112,5
343,555,0,0,433,0,454,0,455,354,344,333,0,431,241,344,212,455,0,0,111,24
203,0,0,0,542,0,111,0,122,111,432,111,0,0,0,312,111,321,111,0,0,11
671,111,0,0,222,232,322,0,111,444,222,222,111,0,0,333,434,111,443,0,311,21
68,0,0,0,444,212,455,0,213,333,333,323,224,0,544,323,444,333,444,0,0,5
874,111,0,0,455,333,345,0,455,222,354,454,0,234,555,244,445,344,0,0,0,15
39,111,0,0,232,112,343,0,122,445,333,244,0,111,443,334,454,234,555,0,112,5
708,445,0,0,122,0,543,0,332,232,322,223,0,0,332,222,221,222,122,0,0,17
415,555,0,0,443,0,233,0,344,223,343,111,0,0,224,223,111,443,0,0,0,17
901,453,0,0,344,231,222,0,111,334,333,222,232,223,455,333,333,222,0,0,333,6
297,123,0,0,221,555,244,0,345,554,244,455,0,0,454,244,344,354,223,0,532,21
595,0,0,0,243,323,323,0,232,333,233,344,0,0,323,333,433,334,111,0,555,21
85,223,0,0,221,0,333,0,333,323,345,445,221,422,111,344,422,345,222,0,455,6
875,0,0,0,445,131,433,0,433,121,424,323,0,0,221,213,0,323,0,0,0,3
966,111,0,442,333,343,333,0,454,332,333,222,0,0,211,333,0,233,0,0,111,16
141,0,0,0,221,0,211,0,111,112,111,222,0,111,0,431,322,211,0,0,344,22
155,0,0,0,541,0,211,0,221,0,321,111,0,0,0,211,111,421,242,0,0,11
416,0,0,0,111,112,233,0,245,0,333,123,0,0,223,444,344,233,0,0,0,19
517,343,0,0,323,222,222,0,334,111,212,442,0,0,0,322,0,432,0,0,0,3
743,223,0,0,221,555,354,0,344,443,233,333,454,354,454,343,454,233,545,0,0,5
332,0,0,0,111,0,211,0,0,0,211,221,0,0,0,432,421,211,0,0,0,0
7,212,0,0,332,521,333,0,223,332,322,333,0,211,334,333,454,322,0,331,333,23
963,435,0,0,111,211,234,0,224,233,111,433,111,111,445,323,322,223,544,0,141,5
76,453,0,0,354,322,343,431,244,334,243,333,111,122,222,343,455,343,0,0,0,20
690,453,0,0,223,233,333,0,455,323,444,224,311,411,324,234,333,224,111,0,555,6
584,332,0,0,233,345,323,0,243,322,334,343,0,111,112,334,333,234,0,112,444,21
303,0,0,0,121,111,222,0,222,312,422,121,0,0,232,222,333,322,0,0,0,19
736,343,0,0,223,344,443,0,344,443,332,323,454,453,334,333,444,233,112,0,334,6
360,0,0,0,424,111,323,0,223,111,323,111,0,0,0,322,323,313,121,0,0,11
925,111,0,0,335,111,434,0,334,122,334,444,0,0,445,323,212,324,0,0,0,3
242,0,0,0,111,111,224,0,233,234,445,345,234,233,0,345,224,345,0,0,0,19
227,0,0,0,121,332,322,0,321,332,432,111,0,211,111,332,111,221,0,0,0,19
625,131,0,0,454,0,432,0,541,0,231,221,0,0,0,221,0,331,0,0,0,11
448,334,0,0,343,344,344,0,444,233,344,443,0,232,344,234,454,344,0,0,0,24
193,0,0,0,421,521,222,0,433,211,333,111,0,0,222,212,443,312,0,0,0,14
565,222,0,0,233,355,334,0,344,433,345,454,0,0,111,245,444,355,345,0,344,21
417,0,0,0,455,113,555,0,445,222,113,335,0,0,234,224,232,235,0,0,0,19
345,0,0,0,111,0,234,0,334,344,323,422,0,0,224,323,111,333,0,0,0,3
181,554,0,0,432,0,443,0,212,211,332,322,0,0,111,211,212,321,0,0,0,17
429,0,0,0,0,0,333,0,222,222,323,211,0,0,321,223,444,434,0,0,0,19
543,444,0,0,242,0,333,0,444,343,333,244,0,131,223,333,0,223,345,0,0,3
502,443,0,0,434,0,322,0,434,212,212,323,0,0,311,323,0,323,0,0,0,3
115,0,0,0,322,0,222,0,332,111,333,444,0,0,0,222,432,111,0,0,0,11
540,112,0,0,122,212,324,0,333,111,322,224,0,0,223,323,112,323,0,0,0,19
561,0,0,0,444,0,111,0,112,431,111,432,0,0,0,211,0,422,0,0,0,11
489,0,0,0,0,0,333,0,434,121,333,323,233,0,0,223,332,323,0,0,0,19
355,455,0,0,111,0,335,0,455,345,234,224,0,231,0,335,0,224,0,0,0,19
176,312,0,0,211,0,131,0,221,311,311,412,0,0,0,211,221,311,0,0,0,3
55,0,0,0,112,421,222,0,321,333,221,433,0,442,241,322,332,322,433,0,0,5
165,0,0,0,221,0,443,0,0,0,321,0,0,0,0,321,0,111,0,0,0,0
861,0,0,0,355,531,345,0,344,234,345,345,345,345,455,335,122,345,0,0,0,6
170,212,0,0,531,0,111,0,211,0,311,211,0,0,0,211,0,311,0,0,0,11
106,0,0,0,422,0,211,0,421,112,211,432,0,0,0,221,422,311,0,0,111,11
158,0,0,0,444,0,233,0,344,111,322,343,0,0,0,222,344,333,0,0,0,11
353,555,0,0,0,111,333,0,433,234,223,333,0,111,0,333,121,334,0,0,111,19
919,0,0,0,455,0,543,0,343,221,234,111,0,431,455,233,342,233,0,0,0,19
912,334,0,0,344,233,233,0,344,233,343,433,233,0,454,233,333,243,112,233,455,21
698,0,0,0,323,0,242,0,355,111,354,355,0,0,0,344,455,354,0,0,0,11
164,0,0,0,323,223,343,0,343,331,333,322,0,0,342,223,0,333,0,0,0,3
126,453,0,0,532,111,322,0,322,344,333,331,0,0,0,223,0,334,0,0,0,3
194,0,0,0,542,0,111,0,111,221,321,221,0,0,0,221,111,321,0,0,0,11
109,0,0,0,234,0,333,0,443,322,322,432,222,232,0,222,222,322,0,0,0,19
714,0,0,0,541,0,432,0,323,221,333,322,0,0,112,122,332,333,0,0,0,11
454,455,0,0,234,311,233,0,234,455,354,352,0,344,322,354,233,354,0,0,0,24
327,555,0,0,212,333,445,0,223,444,224,223,0,0,333,334,434,235,0,0,111,17
863,112,0,0,224,512,411,0,311,224,211,312,111,111,234,212,431,313,0,0,545,21
309,211,0,0,232,0,111,0,322,111,433,321,232,0,112,211,211,111,543,0,111,14
687,0,0,0,221,0,121,0,111,453,131,342,0,0,111,321,0,231,0,0,121,3
539,553,0,0,111,0,334,0,334,354,213,253,0,0,0,344,345,344,0,0,0,17
616,111,0,0,322,0,111,0,111,322,111,421,0,111,222,211,111,311,222,0,0,3
287,323,0,0,222,223,433,0,323,223,223,222,0,222,422,213,433,323,112,112,122,17
238,0,0,0,235,222,344,0,443,222,323,212,0,0,0,222,121,222,0,0,0,19
530,0,0,0,223,0,332,0,442,334,232,221,0,0,0,322,322,233,0,0,122,19
142,0,0,0,355,0,222,0,443,223,343,332,0,0,0,234,112,233,0,0,232,11
452,234,0,0,132,111,432,0,443,232,222,333,0,112,0,222,233,332,0,0,0,19
447,233,0,0,455,0,233,0,344,454,243,333,0,455,233,234,222,344,0,0,0,3
127,0,0,0,111,0,211,0,222,322,211,332,0,0,0,311,121,211,0,0,222,22
881,0,0,0,345,221,223,0,333,111,344,242,0,0,443,332,211,242,323,0,0,14
375,111,0,0,121,223,224,0,111,222,232,335,0,0,111,333,0,224,0,0,111,3
500,0,0,0,222,111,323,0,222,344,233,234,0,445,121,333,0,333,112,0,0,19
157,242,0,0,542,0,111,0,111,112,322,222,0,111,111,211,0,322,422,0,0,11
400,0,0,0,221,553,222,0,321,223,322,222,0,0,433,221,332,332,0,0,0,14
506,534,0,0,122,0,222,0,223,223,353,112,121,111,222,252,122,352,0,0,111,17
637,0,0,0,453,0,323,0,323,212,242,111,0,0,444,333,0,343,233,0,0,14
408,0,0,0,111,0,233,0,213,122,112,334,0,0,112,332,111,222,223,0,0,0
