user_id,Books,Business,Education,Entertainment,Finance,Games,Health&Fitness ,Lifestyle ,Music,Navigation,News,Photo&Video,References ,Shopping,Social_Networking,Travel,Utilities,Weather,infant&mom,sports,cluster
328,0,0,0,233,0,243,0,323,353,342,443,0,0,223,232,0,332,0,0,0,3
483,111,0,0,332,111,211,0,211,223,311,433,0,111,0,212,111,212,122,0,0,3
435,0,0,0,0,0,455,0,211,243,234,244,0,0,0,233,355,344,0,0,0,19
352,0,0,0,355,222,344,0,345,455,355,344,0,0,324,245,121,355,0,0,0,3
883,0,0,0,333,0,111,0,121,111,432,223,0,0,443,222,0,222,323,0,0,14
642,233,0,211,122,332,223,0,233,344,334,323,0,223,322,223,323,324,223,0,212,21
715,0,0,0,343,544,322,0,232,0,221,444,0,0,0,222,0,322,0,0,0,11
566,0,0,0,455,122,334,0,112,323,244,333,0,235,0,234,0,345,311,0,0,11
160,231,0,0,542,0,131,0,341,121,331,121,0,0,121,221,221,321,212,0,0,11
707,221,0,0,111,121,222,0,334,222,223,322,0,111,0,323,221,223,0,0,0,19
608,0,0,0,122,231,112,0,331,222,331,331,0,0,0,221,0,331,0,0,0,3
104,0,0,0,322,0,354,0,322,354,312,322,0,0,0,232,332,211,434,0,0,14
244,554,0,0,353,445,211,0,345,445,223,454,0,123,112,243,311,243,0,0,0,2
161,0,0,0,332,0,332,0,444,322,234,333,111,0,442,222,111,322,0,0,0,3
679,0,0,0,321,0,313,0,323,0,111,312,0,0,212,212,434,212,334,0,0,14
358,0,0,0,223,0,433,0,212,324,223,222,0,112,223,212,111,323,431,0,0,19
240,0,0,0,112,112,345,0,355,222,355,244,0,0,335,245,0,345,0,0,0,19
564,111,0,0,333,431,0,0,111,0,321,111,0,0,0,211,0,211,0,0,541,22
237,0,0,0,0,0,344,0,111,111,332,111,0,0,0,222,0,213,0,0,0,0
230,0,0,0,212,242,324,0,325,455,345,133,0,0,335,245,111,245,111,0,221,19
593,0,0,0,243,0,444,0,345,344,223,444,0,0,335,224,223,334,0,0,0,19
654,0,0,0,222,0,322,0,442,233,221,111,0,0,0,222,222,221,551,0,0,14
333,0,0,0,212,0,222,0,312,111,212,111,334,0,0,312,111,212,0,0,0,0
144,0,0,0,112,212,344,0,455,421,345,323,0,112,345,234,222,245,0,0,434,21
475,0,0,0,111,223,334,0,455,212,334,222,0,111,111,224,221,334,0,0,0,19
493,111,0,0,122,0,343,0,444,222,244,333,0,0,111,234,355,344,0,0,0,19
701,0,0,0,0,111,234,0,344,111,123,345,0,0,0,323,222,233,333,0,0,14
213,233,0,0,212,0,245,0,455,0,344,224,0,0,335,224,111,334,444,0,0,14
536,111,0,0,111,442,111,0,232,111,221,411,0,0,0,211,211,321,0,0,541,22
342,122,0,0,322,111,223,0,455,334,234,345,0,344,0,245,111,235,0,0,0,19
607,0,0,0,433,0,222,0,111,433,232,111,0,0,0,232,554,122,0,0,0,11
163,0,0,0,321,0,432,0,111,243,211,111,0,0,0,211,0,311,0,0,0,11
337,0,0,0,111,0,111,0,111,211,111,0,0,0,0,331,0,111,0,0,0,10
649,0,0,0,222,112,422,0,432,123,111,111,0,0,312,211,0,111,232,0,0,14
302,334,0,0,0,0,544,0,111,111,111,111,0,0,0,111,211,111,0,0,0,0
648,111,0,0,344,0,323,0,334,432,334,221,0,0,111,222,433,333,0,0,211,19
381,0,0,0,111,222,344,0,334,222,244,232,0,111,111,244,222,244,0,0,0,19
216,0,0,0,111,211,322,0,311,0,311,311,0,0,0,211,211,311,211,0,0,14
173,111,0,0,111,0,211,0,112,0,211,211,111,0,332,311,233,111,0,0,0,0
620,321,0,0,444,112,122,0,223,221,244,234,0,0,221,243,344,354,0,0,0,17
484,0,0,0,111,0,213,0,333,333,344,232,0,0,323,222,0,333,0,0,0,19
172,0,0,0,531,111,221,0,211,324,211,121,0,0,111,211,0,322,0,0,0,11
215,0,0,234,332,333,232,0,333,444,222,222,0,541,323,222,232,332,0,0,0,16
622,111,0,0,232,0,123,0,234,223,212,451,0,112,224,232,111,342,0,0,211,3
119,333,0,0,322,111,111,0,222,243,232,433,0,0,0,222,443,222,0,0,0,11
668,0,0,0,321,0,222,0,322,221,111,323,0,111,222,211,433,211,334,0,111,14
437,111,0,0,122,232,122,0,232,233,312,111,0,0,111,222,332,322,0,0,223,22
653,0,0,0,111,0,211,0,211,223,111,111,0,0,0,321,0,111,0,0,111,0
857,111,0,0,344,0,211,0,111,223,321,222,0,0,332,222,311,222,0,0,344,17
183,0,0,0,211,111,211,0,323,322,111,111,0,321,0,311,0,211,0,0,0,19
876,221,0,0,455,0,112,0,212,122,345,111,0,122,555,134,111,245,0,0,0,17
501,0,0,0,0,432,222,0,332,111,323,322,0,0,111,112,323,223,411,0,0,14
12,455,0,0,443,221,223,0,232,333,112,211,0,421,0,332,222,122,0,0,211,17
576,0,0,0,452,0,332,0,112,111,141,111,0,0,0,231,222,241,0,0,0,11
449,0,0,0,111,0,111,0,111,0,211,421,0,0,112,211,0,311,0,0,0,0
597,0,0,0,323,121,322,0,323,212,212,322,0,345,112,212,211,323,441,0,431,21
494,111,0,0,222,0,111,0,222,111,311,112,0,0,542,111,111,111,0,0,0,17
62,411,0,0,111,432,111,0,111,333,231,454,0,0,221,232,222,221,121,0,0,3
460,0,0,0,111,455,233,0,244,223,123,244,0,224,232,244,555,223,0,0,0,19
703,0,0,0,111,211,222,0,222,221,343,212,0,0,111,222,0,342,0,0,0,19
178,0,0,0,441,0,211,0,222,223,321,221,0,0,0,221,221,321,0,0,223,11
103,0,0,0,333,0,121,0,342,433,211,321,0,0,121,222,443,222,0,0,111,11
461,0,0,0,0,0,222,0,332,333,243,121,0,0,122,233,0,343,0,0,0,19
341,445,0,0,212,112,212,0,223,242,223,244,0,0,0,233,445,133,0,0,0,17
920,231,0,0,123,0,223,0,111,332,211,221,111,0,233,222,221,211,442,0,0,14
531,232,0,0,345,0,234,0,334,233,244,344,233,335,334,234,121,334,0,0,231,3
370,0,0,0,111,0,232,0,112,111,343,242,0,0,0,232,0,343,0,0,0,0
402,0,0,0,112,445,355,0,355,222,255,132,0,0,335,244,111,355,0,0,445,21
525,0,0,0,111,0,334,0,334,234,223,233,0,245,0,223,334,323,0,0,0,19
704,0,0,0,333,0,222,0,334,0,222,334,0,0,111,223,333,222,0,0,0,11
908,111,0,125,211,0,121,0,332,232,222,232,0,0,111,333,111,122,0,0,0,0
383,0,0,0,112,0,224,0,335,455,223,222,0,0,324,234,335,344,0,0,422,22
116,0,0,0,432,111,111,0,121,323,222,434,0,0,0,211,333,211,332,0,0,11
510,0,0,132,452,111,343,0,334,222,233,223,0,0,121,223,344,243,0,0,0,11
923,555,0,0,345,0,123,0,345,112,235,222,0,0,455,234,0,235,445,0,0,17
896,0,0,0,345,421,211,0,111,0,222,111,0,0,324,322,0,111,0,0,0,10
88,0,0,0,222,0,343,0,343,244,233,344,0,212,111,122,222,223,0,0,0,19
702,0,0,0,111,0,111,0,111,0,111,0,0,111,0,311,0,111,0,0,0,10
344,122,0,0,111,0,355,0,222,323,232,0,0,0,0,222,111,222,0,0,0,19
277,0,0,0,212,0,432,0,111,0,241,111,0,0,111,111,122,111,0,0,0,0
905,0,0,0,345,0,233,0,345,233,234,211,0,243,345,234,444,234,0,0,0,19
466,211,0,0,122,0,343,0,232,111,342,111,0,0,111,122,222,233,0,0,433,22
390,0,0,0,454,555,222,0,354,122,243,212,0,0,112,232,0,243,334,0,0,14
636,231,0,0,111,0,231,0,443,342,211,312,0,0,241,222,211,222,0,0,0,19
910,111,0,0,111,0,121,0,222,0,321,222,0,0,122,221,111,121,0,0,0,0
361,243,0,0,232,0,232,0,232,333,232,232,0,432,121,233,232,232,0,0,233,19
504,0,0,0,222,0,433,0,111,333,233,111,0,0,322,122,332,233,0,0,0,19
917,344,0,0,344,111,222,0,222,233,233,223,344,0,454,244,111,344,0,0,112,17
217,0,0,0,111,0,344,0,234,122,234,222,0,0,223,233,111,234,0,0,0,19
485,334,0,0,434,0,322,0,232,331,222,232,0,0,441,222,111,212,0,0,0,17
886,212,0,0,344,0,212,0,212,0,123,121,0,0,443,233,211,234,0,0,0,17
159,0,0,0,222,0,111,0,512,0,111,0,0,0,0,211,223,111,0,0,0,0
384,0,0,0,234,223,334,0,333,111,224,111,0,0,222,223,121,234,0,324,0,19
254,0,0,0,111,0,121,0,233,111,222,332,0,0,0,222,111,222,0,0,0,0
81,111,0,0,233,0,322,0,322,113,222,333,0,0,111,222,0,121,211,0,222,0
320,112,0,0,111,0,112,0,111,344,243,454,0,455,244,243,0,143,0,0,0,3
692,0,0,0,333,0,122,0,243,111,231,233,0,0,0,222,243,232,0,0,0,11
745,322,0,0,344,212,223,0,232,222,122,223,323,223,111,223,323,223,0,0,0,17
695,0,0,0,0,0,223,0,334,445,224,224,0,0,324,224,131,234,0,0,0,19
613,0,0,0,111,0,321,0,111,121,211,321,0,0,121,111,111,211,0,0,0,0
879,222,0,0,235,0,112,0,234,0,113,111,0,0,345,224,222,113,0,0,0,17
366,234,0,0,0,0,334,0,445,0,234,123,0,0,0,234,111,235,0,0,0,0
936,0,0,0,212,222,222,0,223,111,212,222,0,221,211,232,323,112,432,0,0,14
291,555,0,0,111,0,344,0,123,223,212,212,0,0,223,222,223,212,0,0,0,17
180,111,0,0,311,0,121,0,322,211,311,211,0,0,0,211,0,211,212,0,0,11
915,112,0,0,112,111,111,0,111,121,322,111,111,0,223,222,111,122,0,0,0,10
845,222,0,0,342,0,332,0,211,211,231,221,0,0,453,232,111,232,0,0,0,17
275,112,0,0,0,0,121,0,132,0,233,223,0,0,0,222,111,213,0,0,0,0
569,243,0,0,333,0,311,0,421,112,221,122,0,0,0,222,111,121,0,0,122,17
482,444,0,0,324,111,122,0,121,213,223,122,0,0,131,222,0,122,111,0,0,17
293,111,0,0,243,223,223,0,223,222,233,222,0,0,233,222,111,233,0,0,111,17
913,111,0,0,422,334,122,0,233,111,211,223,0,335,211,222,111,222,0,0,0,11
268,0,0,0,121,444,221,0,343,0,222,321,0,0,111,111,121,222,0,0,554,22
323,0,0,0,321,341,221,0,222,0,122,222,0,0,0,222,343,222,0,0,451,22
239,331,0,0,233,0,123,0,233,233,222,332,232,344,112,122,443,233,0,0,0,17
633,0,0,0,433,0,121,0,121,232,222,233,0,233,0,122,211,222,0,0,0,11
546,223,0,0,223,0,323,0,223,331,234,122,0,0,222,224,212,244,0,0,0,17
114,342,0,0,221,0,212,0,222,212,222,223,221,331,332,222,221,212,112,0,0,17
450,111,0,0,433,0,222,0,323,444,112,111,0,0,111,213,343,112,0,0,0,11
278,0,0,0,222,111,232,0,332,222,222,221,111,0,222,122,0,222,0,0,342,22
350,0,0,0,0,0,111,0,121,321,222,333,0,0,0,233,0,222,0,0,0,0
368,0,0,0,111,0,212,0,223,112,323,111,0,0,0,222,0,123,111,0,0,0
514,0,0,0,112,0,224,0,335,0,234,244,111,0,335,123,0,224,0,0,0,0
643,0,0,0,245,112,222,0,222,121,133,111,0,0,0,232,111,123,0,0,0,10
572,345,0,0,455,0,224,0,355,0,234,112,0,0,335,134,111,244,0,0,335,17
185,0,0,0,311,0,222,0,222,331,211,221,0,0,0,211,111,221,0,0,212,22
426,0,0,0,432,0,332,0,232,0,121,111,0,0,0,111,223,222,0,0,0,11
440,0,0,0,343,231,333,0,121,121,122,332,0,0,112,111,344,232,0,0,442,22
166,332,0,0,321,0,231,0,342,322,211,111,0,0,423,111,334,212,0,0,243,17
376,0,0,0,111,0,334,0,213,0,224,111,0,0,223,123,211,234,0,0,322,22
869,122,0,0,343,0,244,0,112,234,133,112,0,0,453,234,0,345,0,0,132,17
229,334,0,0,332,0,111,0,111,112,233,222,0,0,111,233,111,233,211,0,0,17
549,0,0,0,111,0,234,0,345,344,244,243,0,454,233,123,223,133,111,0,0,19
334,0,0,0,345,0,332,0,122,233,122,222,0,0,231,223,334,233,0,0,234,22
365,0,0,0,111,0,333,0,222,113,113,322,0,224,0,112,223,223,0,0,0,0
911,112,0,0,112,111,334,0,323,334,124,222,0,121,334,224,112,235,112,0,223,19
154,0,0,0,441,0,111,0,111,132,221,0,0,0,0,111,0,221,0,0,0,10
710,0,0,0,212,0,211,0,111,0,321,211,0,0,0,111,0,111,443,0,0,0
866,344,0,0,213,311,222,0,333,0,212,122,0,0,232,223,344,112,111,0,0,17
439,0,0,0,0,0,111,0,111,0,222,0,0,0,0,211,0,111,0,0,0,0
201,0,0,0,333,0,221,0,121,0,222,231,0,0,0,121,221,232,0,0,0,11
888,121,0,0,312,111,212,0,123,232,212,112,0,122,222,212,112,212,122,0,0,10
259,455,0,0,111,232,333,0,344,111,112,222,0,0,111,122,231,223,0,0,0,17
231,0,0,0,223,113,344,0,233,322,212,332,0,0,111,112,121,122,0,0,0,19
547,0,0,0,111,111,121,0,222,0,111,322,0,0,211,111,0,211,0,0,522,22
930,0,0,0,233,111,333,0,332,0,121,334,0,0,344,122,333,223,0,0,0,19
220,222,0,0,0,231,221,0,232,0,111,345,0,231,0,123,333,233,0,0,0,0
900,121,0,0,331,0,322,0,111,0,221,122,0,131,441,111,112,221,233,0,0,17
37,0,0,0,111,111,111,0,111,211,211,111,0,0,0,211,0,211,0,0,0,10
82,0,0,0,111,0,122,0,224,223,222,344,0,0,223,122,111,111,341,0,0,0
520,0,0,0,111,0,222,0,212,111,222,111,0,0,222,212,0,223,221,0,0,0
528,111,0,0,122,0,111,0,121,0,111,111,0,0,0,222,111,112,0,0,0,10
631,0,0,0,222,0,232,0,112,421,211,212,111,232,111,111,111,111,0,0,534,22
645,0,0,0,112,111,121,0,111,0,232,343,0,0,111,222,0,111,0,0,0,0
251,0,0,0,111,0,122,0,222,111,122,333,0,0,223,211,0,112,0,0,0,0
563,0,0,0,312,0,221,0,222,111,211,111,0,111,211,111,111,211,111,0,0,10
393,0,0,0,112,0,223,0,111,111,124,111,0,0,111,255,122,234,232,0,0,0
87,341,0,0,422,223,111,0,112,111,111,222,0,0,111,111,0,211,0,0,0,10
873,453,0,0,121,0,111,0,111,111,111,111,0,0,221,221,122,121,111,0,0,10
364,445,0,0,112,111,223,0,224,334,123,233,0,0,224,112,111,223,0,0,221,17
266,0,0,0,344,334,211,0,211,422,121,233,0,0,0,122,232,222,0,0,455,22
282,0,0,0,322,221,111,0,111,223,111,232,0,212,0,222,222,111,0,0,435,22
346,0,0,0,111,111,233,0,233,131,233,333,0,0,223,122,0,113,123,0,0,0
812,232,0,0,233,455,223,0,121,222,122,122,232,111,0,222,332,112,0,0,0,10
853,222,0,0,233,222,323,0,323,212,223,223,0,111,333,112,223,212,233,0,112,14
907,0,0,0,111,0,332,0,442,111,112,111,0,0,112,121,111,112,0,0,0,0
508,232,0,0,455,223,111,0,221,112,112,222,0,0,0,222,112,122,0,0,0,10
409,0,0,0,122,0,222,0,222,0,222,221,0,0,111,122,0,233,111,0,0,0
284,0,0,0,0,0,111,0,111,0,233,111,0,0,0,211,0,111,0,0,0,0
599,223,0,0,222,333,233,0,212,343,112,111,0,0,332,122,122,222,0,0,0,17
638,0,0,0,122,112,111,0,111,111,133,453,0,223,111,233,0,133,0,0,0,0
557,552,0,0,234,0,111,0,112,111,111,111,0,223,0,211,0,111,0,0,0,10
713,0,0,0,0,0,321,0,432,0,112,111,0,0,0,111,121,112,0,0,0,0
380,112,0,0,0,0,212,0,121,323,223,112,0,0,0,113,334,224,0,0,545,22
101,0,0,0,333,111,111,0,111,322,111,222,0,342,111,212,111,111,111,0,0,10
182,331,0,0,322,0,243,0,224,111,233,112,0,0,223,122,354,132,0,0,432,17
122,111,0,0,111,0,222,0,212,333,222,233,0,0,111,122,0,112,442,0,0,0
153,0,0,0,431,0,111,0,111,0,211,111,0,0,0,111,111,211,0,0,0,10
457,0,0,0,0,0,222,0,233,0,312,111,0,0,0,111,0,111,445,0,0,0
145,0,0,0,111,0,121,0,211,111,211,321,0,0,0,111,0,112,132,0,0,0
120,0,0,0,111,0,222,0,332,0,234,323,0,0,0,123,111,133,112,0,0,0
490,0,0,0,0,0,111,0,111,111,212,355,0,223,0,122,111,112,211,0,0,0
420,445,0,0,0,0,222,0,233,121,112,343,0,0,111,122,322,212,244,0,311,17
224,0,0,0,0,222,255,0,223,343,234,244,0,0,132,133,355,244,0,0,0,19
856,335,0,0,335,0,111,0,111,112,223,112,0,0,345,113,0,223,0,0,233,17
558,0,0,0,212,455,112,0,223,0,122,354,0,0,0,133,112,242,345,0,0,14
887,0,0,0,224,0,222,0,223,0,112,111,0,0,222,221,224,111,0,0,112,0
581,112,0,0,222,222,222,0,212,323,112,223,0,0,222,212,223,112,111,112,232,22
512,0,0,0,233,0,443,0,211,223,111,111,111,0,0,111,122,111,0,0,344,22
382,0,0,0,111,111,321,0,421,121,111,111,0,0,111,111,211,111,0,0,0,0
340,0,0,0,0,0,212,0,232,0,123,112,0,0,111,222,0,222,0,0,0,0
403,111,0,0,345,0,222,0,222,223,111,111,0,223,0,123,111,122,0,0,0,10
335,0,0,0,111,0,234,0,345,334,123,112,0,0,234,123,335,123,111,0,231,22
865,554,0,0,131,333,111,0,111,111,121,222,0,0,231,111,111,221,111,0,0,17
700,0,0,0,111,0,111,0,232,0,221,333,0,0,111,111,0,111,0,0,0,0
465,0,0,0,211,111,111,0,122,111,332,122,0,111,0,111,0,111,0,0,0,10
555,0,0,0,112,0,231,0,121,0,111,111,0,0,0,211,0,211,0,0,0,0
245,443,0,0,0,0,111,0,111,0,211,321,0,0,0,121,111,211,0,0,0,0
197,111,0,0,221,234,122,0,234,111,232,222,0,0,223,112,233,122,0,0,0,10
693,0,0,0,0,323,233,0,254,112,133,244,0,112,111,122,355,133,0,0,0,0
189,0,0,0,221,0,221,0,332,322,111,111,0,0,311,111,0,111,112,0,0,0
260,0,0,0,0,0,322,0,122,0,111,212,0,0,0,111,0,211,0,0,0,0
110,333,0,0,0,0,111,0,111,111,212,321,0,0,0,111,0,111,0,0,0,0
234,0,0,0,111,0,111,0,222,111,232,111,0,0,111,111,211,111,121,0,0,0
113,112,0,0,111,111,222,0,112,222,121,222,0,0,222,112,221,122,0,0,232,22
272,0,0,0,0,0,122,0,122,323,122,212,244,0,212,122,0,122,223,0,0,0
884,0,0,0,342,0,111,0,211,111,121,111,0,0,451,111,0,121,0,0,0,10
150,0,0,0,211,0,232,0,111,111,211,111,0,0,0,111,111,211,0,0,0,10
243,0,0,0,221,0,111,0,111,232,121,232,0,0,332,121,222,231,0,0,0,10
858,222,0,0,333,111,111,0,111,212,111,221,0,323,0,111,0,211,0,0,0,10
281,0,0,0,0,0,222,0,323,111,112,221,0,0,0,112,123,112,0,0,0,0
294,0,0,0,0,0,222,0,232,343,123,222,0,0,0,123,111,123,0,0,0,0
321,0,0,0,0,111,122,0,111,344,233,233,0,111,231,112,112,123,223,0,0,0
588,112,0,0,222,355,132,0,223,233,122,233,0,111,112,122,222,122,211,112,355,22
392,0,0,0,111,0,111,0,111,112,111,111,0,0,0,211,0,111,0,0,112,10
91,121,0,0,222,455,111,0,122,111,232,253,0,0,0,131,221,131,0,0,0,10
232,0,0,0,222,0,323,0,222,0,111,112,0,0,0,111,111,112,0,0,0,0
711,0,0,0,0,0,321,0,221,0,111,211,0,0,0,111,0,211,0,0,0,0
596,0,0,0,122,111,122,0,123,122,111,232,0,112,111,122,223,122,223,0,0,10
296,0,0,0,112,231,231,0,342,223,111,122,0,0,0,112,111,111,0,0,334,22
634,0,0,0,234,0,111,0,112,121,222,111,0,0,0,111,0,122,0,0,0,10
492,0,0,0,113,0,111,0,131,223,122,221,0,0,223,111,111,122,0,0,0,10
283,0,0,0,221,0,222,0,332,111,111,111,0,0,0,111,232,121,0,0,553,22
590,433,0,0,354,0,122,0,0,221,142,233,0,0,222,121,0,142,0,0,0,10
574,233,0,0,454,0,111,0,122,222,142,111,0,0,111,131,111,142,0,0,0,10
329,0,0,0,0,0,111,0,111,112,222,211,0,0,111,112,222,122,0,0,0,0
298,111,0,0,0,131,111,0,111,111,111,111,0,0,0,222,0,111,0,0,0,10
862,0,0,0,311,0,111,0,111,0,111,0,0,0,411,111,111,111,0,0,0,10
326,0,0,0,223,0,222,0,345,0,111,111,0,0,0,123,0,112,0,0,0,0
640,0,0,0,454,0,111,0,111,111,131,111,0,0,0,111,111,241,0,0,0,10
125,0,0,0,112,0,111,0,111,123,111,332,0,0,0,111,0,111,0,0,455,22
922,111,0,0,212,223,222,0,233,222,112,112,111,111,222,112,322,112,232,0,0,14
629,211,0,0,111,121,212,0,212,211,112,212,0,224,111,111,222,112,111,0,111,10
518,0,0,0,111,0,111,0,211,0,111,0,0,111,111,111,0,111,0,0,0,10
926,0,0,0,355,0,0,0,111,354,132,121,0,0,455,121,111,132,0,0,0,10
550,0,0,0,0,0,211,0,321,111,111,111,0,0,0,111,0,111,131,0,0,0
258,0,0,0,224,344,132,0,112,212,122,122,0,234,112,122,0,122,0,0,432,22
532,222,0,0,432,0,111,0,111,0,111,111,0,0,0,121,0,221,0,0,112,10
554,0,0,0,333,355,111,0,132,122,123,244,0,224,0,122,111,133,0,0,0,10
418,0,0,0,312,111,111,0,111,0,111,0,0,0,0,111,0,211,0,0,0,10
286,233,0,0,332,112,111,0,122,222,111,122,0,0,111,111,0,111,0,0,0,10
916,111,0,0,231,344,111,0,122,111,121,233,0,0,332,121,343,111,0,0,444,22
717,0,0,0,111,0,232,0,122,231,111,231,0,0,112,111,0,121,0,0,0,0
716,222,0,0,0,0,112,0,221,0,111,111,0,0,0,111,111,111,0,0,0,0
892,223,0,0,0,0,111,0,111,111,211,111,0,0,0,111,0,111,111,0,0,10
285,0,0,0,0,0,222,0,211,0,111,111,0,0,0,111,0,111,0,0,0,0
473,0,0,0,111,0,222,0,334,212,112,122,0,0,0,112,222,112,0,0,345,22
269,0,0,0,212,323,121,0,231,332,111,121,0,0,341,111,111,121,0,0,0,10
140,111,0,0,111,232,111,0,121,0,111,121,0,0,0,111,112,111,0,0,342,22
877,0,0,0,233,0,112,0,123,222,122,122,0,0,222,122,111,112,0,0,222,10
612,0,0,0,233,0,0,0,111,211,111,111,0,0,0,111,0,111,0,0,444,22
276,222,0,0,0,0,122,0,223,0,112,111,0,0,111,122,0,123,0,0,0,0
265,454,0,0,0,0,111,111,111,111,111,232,0,0,111,111,0,111,0,0,0,10
349,0,0,0,0,0,111,0,0,0,221,0,0,0,0,111,0,111,0,0,0,10
868,0,0,0,224,0,111,0,0,0,122,233,111,0,334,112,0,112,0,0,0,10
507,0,0,0,0,0,223,0,223,0,111,0,0,0,0,111,0,111,0,0,0,0
311,0,0,0,0,0,111,0,0,111,211,111,0,0,0,111,0,111,0,0,0,10
860,121,0,0,232,0,111,0,111,221,111,111,111,0,232,111,232,121,0,0,343,22
233,0,0,0,0,0,111,0,211,0,112,111,0,0,0,111,0,112,0,0,0,0
478,234,0,0,122,121,112,0,233,111,111,112,0,0,111,112,223,112,0,0,0,10
410,0,0,0,112,0,224,0,234,223,113,123,0,0,335,112,0,123,0,0,0,0
411,0,0,0,122,0,111,0,111,334,122,111,0,0,0,112,233,122,121,0,0,10
541,0,0,0,0,0,221,0,221,0,111,111,0,0,0,111,111,111,0,0,0,0
646,0,0,0,243,324,111,0,111,112,132,112,0,111,222,121,0,132,0,0,0,10
300,0,0,0,113,111,112,0,113,111,212,111,0,0,224,111,0,111,0,0,0,10
850,232,0,0,221,0,111,0,122,111,111,121,0,0,232,111,222,111,0,0,0,10
464,223,0,0,111,0,111,0,111,223,111,111,0,0,0,111,0,111,0,0,0,10
289,232,0,0,251,0,241,0,111,111,121,111,0,0,0,111,0,111,343,0,0,10
186,0,0,0,321,0,0,0,0,0,111,0,0,0,0,111,0,111,0,0,0,10
455,0,0,0,342,0,111,0,112,111,111,111,0,0,0,111,0,121,0,0,0,10
697,342,0,0,111,0,132,0,141,111,121,242,0,0,0,111,242,121,0,0,0,10
372,0,0,0,0,0,123,0,224,0,113,111,0,0,0,113,0,123,0,0,0,0
709,323,0,0,211,0,0,0,0,112,111,111,0,323,0,111,0,111,0,0,0,10
398,0,0,0,0,0,111,0,111,0,121,111,0,0,0,111,0,121,0,0,0,0
526,222,0,0,0,112,111,0,111,0,132,112,0,0,0,111,0,111,0,0,0,10
604,0,0,0,233,0,121,0,121,111,122,111,0,0,243,111,111,122,0,0,0,10
151,111,0,0,211,112,131,0,111,211,111,111,0,0,0,111,0,111,0,0,0,10
870,0,0,0,112,0,111,0,112,0,122,233,111,0,222,111,111,111,0,0,0,0
644,0,0,0,123,0,111,0,111,123,122,111,0,0,0,112,0,122,0,0,0,10
556,0,0,0,233,212,111,0,111,112,111,111,0,0,0,111,222,111,0,0,0,10
373,111,0,0,221,0,111,0,111,0,111,111,0,0,0,111,311,111,0,0,0,10
538,0,0,0,111,0,111,0,121,112,111,121,0,0,0,111,0,111,0,0,0,10
610,0,0,0,221,0,111,0,111,0,111,111,0,111,0,111,0,111,0,0,0,10
312,0,0,0,123,0,111,0,111,111,111,242,0,122,0,111,0,111,0,0,0,10
623,0,0,0,121,0,112,0,122,111,111,111,0,0,133,111,0,111,0,0,0,10
388,0,0,0,0,0,111,0,111,234,111,111,0,0,212,111,221,111,231,0,0,0
978,0,0,0,111,0,111,0,111,111,111,111,0,0,112,111,111,111,0,0,0,10
413,0,0,0,0,344,112,0,111,122,112,122,0,0,0,111,111,111,0,0,0,10
699,0,0,0,0,0,121,0,132,0,111,131,0,0,0,111,232,111,0,0,0,0
579,0,0,0,111,0,111,0,111,111,112,111,0,0,0,111,0,112,0,0,0,10
844,111,0,0,111,0,0,0,111,0,111,0,0,0,111,111,0,111,0,0,0,10
582,0,0,0,112,212,111,0,111,121,111,122,0,223,0,111,111,111,0,0,0,10
228,0,0,0,0,0,111,0,111,234,111,0,0,0,0,111,0,112,0,0,0,10
647,0,0,0,0,0,0,0,111,111,111,0,0,0,0,111,0,111,0,0,0,10
592,0,0,0,111,0,111,0,111,0,111,0,0,0,0,111,0,111,0,0,0,10
117,0,0,0,0,0,111,0,111,112,111,221,0,111,0,111,0,111,0,0,0,0
290,0,0,0,111,0,111,0,111,0,111,111,0,0,0,111,0,111,0,0,0,10
111,234,0,0,111,112,111,0,111,111,111,111,0,0,0,111,0,111,0,0,223,10
467,0,0,0,111,122,111,0,111,112,111,111,0,0,0,111,122,111,0,0,0,10
562,0,0,0,223,111,0,0,111,211,112,111,0,0,0,111,0,111,111,0,0,10
487,111,0,0,0,0,111,0,111,111,111,111,0,0,0,111,0,111,0,0,0,10
480,0,0,0,111,0,111,0,0,111,111,111,0,0,0,111,0,111,0,0,0,10
889,0,0,0,112,0,111,0,111,111,111,0,211,0,112,111,0,111,0,0,0,10
226,0,0,0,0,0,111,0,111,0,111,0,0,0,0,111,0,0,0,0,0,10
169,111,0,0,0,0,111,0,111,121,111,0,0,0,0,111,231,111,0,0,0,10
909,0,0,0,121,0,111,0,111,111,111,0,0,0,121,111,112,111,0,0,0,10
587,223,0,0,111,0,0,0,0,0,111,111,0,0,0,111,0,111,0,0,0,10
578,0,0,0,111,0,111,0,111,0,111,111,0,0,0,111,0,111,0,0,0,10
468,0,0,0,0,0,111,0,111,0,111,0,0,0,0,111,0,111,0,0,0,10
252,0,0,0,0,0,0,0,111,0,111,111,0,0,0,111,0,111,0,0,0,10
295,0,0,0,0,0,0,0,0,0,111,0,0,0,0,111,0,111,0,0,0,10
137,111,0,0,0,0,111,0,111,0,111,111,0,0,111,111,111,111,0,0,0,0
